,x,y,dx1966,dy1966,dx1980,dy1980,dx1990,dy1990,dx2000,dy2000,dx2010,dy2010,dx2020,dy2020
10450,125.5,37.3500000000001,-0.020330670245996885,-0.039686997522494494,-0.0734156483620012,-0.09051970564100031,-0.12061361694699713,-0.11424399867339474,-0.12810155663200362,-0.1082483822129987,-0.13986887009500037,-0.11888666437440065,-0.14429227154498392,-0.12048904732080246
10451,125.55,37.3500000000001,-0.02320462619199759,-0.04289871443759807,-0.07938196630999528,-0.09476715276650083,-0.12850040233999493,-0.11878124058500106,-0.13601463099600153,-0.11241451412020353,-0.14832734201699793,-0.12325333211470024,-0.15292525099300747,-0.12483263755439822
10452,125.6,37.3500000000001,-0.02634978349398409,-0.04643647190650313,-0.08581322629198951,-0.09938347618230381,-0.1369144251239902,-0.12368988257409796,-0.14446660436799164,-0.11692589819880794,-0.1573166433029911,-0.12796958534489988,-0.1621069495779892,-0.1295231304298028
10453,125.65,37.3500000000001,-0.029772466282011578,-0.05034467974180501,-0.09274614207799914,-0.10442798170110024,-0.14593055582700742,-0.12901403119689547,-0.15352475616501238,-0.12184144417469867,-0.16697474992299988,-0.13309340020050087,-0.17195116570201208,-0.1346227508719977
10454,125.7,37.3500000000001,-0.03353959809798823,-0.05468242654320221,-0.1002389211319894,-0.10993072379830693,-0.15559137773800558,-0.13482726379980647,-0.16320698990000437,-0.12719300418000046,-0.17729286123899612,-0.13865317550919798,-0.18244657136800413,-0.1401567163362003
10455,125.75,37.3500000000001,-0.03770988703000455,-0.059503966257899776,-0.10834492084499914,-0.11593649474590251,-0.16594720643199423,-0.14118793921589656,-0.1735583372270071,-0.13304634539099425,-0.18825288605700052,-0.14473546797210446,-0.19360615444200846,-0.1462041035373005
10456,125.8,37.3500000000001,-0.04231264583400218,-0.06487732215150288,-0.11710988931800159,-0.12253144996649468,-0.1770429638820019,-0.14817463959660415,-0.18461817897799904,-0.13948378608459677,-0.19994174189800162,-0.15140804845949418,-0.20549547481500952,-0.15282246795010224
10457,125.85,37.3500000000001,-0.047354358860005163,-0.07083210089910352,-0.12660246834498423,-0.129777462562096,-0.18890243761399006,-0.1558525614155002,-0.19646353726199095,-0.1465760165515988,-0.21246825554500504,-0.15870970399889472,-0.21815154616500365,-0.1600924982040013
10458,125.9,37.3500000000001,-0.052820138843998166,-0.07743659885880305,-0.13688009832800674,-0.13775705101180336,-0.2016004236729998,-0.1643763545135002,-0.20921186275900538,-0.1544437409363013,-0.22588034919800748,-0.1667928884288017,-0.23172252909100166,-0.168171055978803
10459,125.95,37.3500000000001,-0.05866162229200711,-0.08474521365680232,-0.14798685743700446,-0.14652831855130444,-0.21513926086700508,-0.17386143811390298,-0.22284696635701096,-0.16321169279299852,-0.24020066700501275,-0.1757857419868074,-0.24612065608801004,-0.17716389627780416
10460,126.0,37.3500000000001,-0.06499423930799253,-0.09289261962280193,-0.1599770812199921,-0.15617219271359772,-0.22966426269100282,-0.18453822422100075,-0.2373874636490001,-0.1731529886395009,-0.2553475961889973,-0.18596299456580567,-0.26142108385299423,-0.1873527734264968
10461,126.05,37.3500000000001,-0.07185947013699945,-0.10185113784920219,-0.17277808411898832,-0.1667858880664994,-0.24524004454299586,-0.19655526528489986,-0.2529873181189828,-0.1844330783640018,-0.2714917540390047,-0.19742782480309984,-0.27759290281700544,-0.19890059362359835
10462,126.1,37.3500000000001,-0.07933411484599162,-0.11169956183019991,-0.186305031264979,-0.17875393998910027,-0.2618954018549857,-0.20998602884310458,-0.26992655522398934,-0.19694402338149786,-0.2889116740699933,-0.21012534795779914,-0.295008730690995,-0.2117489655876028
10463,126.15,37.3500000000001,-0.08745504213001709,-0.12231916450570424,-0.20056681811001908,-0.19260216793210105,-0.2796296301289942,-0.22466168408909937,-0.2881614443689955,-0.21026141487510586,-0.3076177426450073,-0.22381984268870525,-0.3137300422570064,-0.22565017084420447
10464,126.2,37.3500000000001,-0.0961898458580066,-0.1337060827233998,-0.21571481698600792,-0.20853613514989888,-0.29807695090599395,-0.2412266328970034,-0.30718819213498705,-0.22524728986680742,-0.32710933456002067,-0.23930836941990208,-0.3329225465259924,-0.24146493022399795
10465,126.25,37.3500000000001,-0.1057226184310025,-0.14577110429910078,-0.23154693130099702,-0.22692950860319883,-0.3171529237319959,-0.2608692292031023,-0.32666468201598775,-0.24319953965020602,-0.3468928577669885,-0.2579309112145012,-0.35211411760299427,-0.2606105774727041
